coastal_dist,depth,landfall_dist,max_magnitude,max_pressure,max_windx,max_windy,mean_magnitude,mean_pressure,mean_windx,mean_windy,min_magnitude,min_pressure,min_windx,min_windy,storm,wet_dry_bool
1.7280059395639629,0.895,30.70915930737275,40.4476978208095,10.19766253427915,29.75073234440881,5.339239596616772,28.70872232611131,10.019268423568208,0.35888861527192856,-16.68570207888288,19.186197435566417,9.638308501531956,-18.15447428697107,-40.21379448890334,0,1
0.008754747372264579,0.12299999,124.93279345331554,18.179436537409156,10.274058437558395,12.421346862878925,-1.2783004734316377,14.524663923580823,10.215249650580477,7.40732633276436,-10.274295168794476,8.75041756914606,10.177640382008583,-2.1094225316868735,-17.64167788537203,0,1
0.28469566046119327,-0.48399997,26.1399624379892,39.213809230428225,10.20271305198777,28.84914165807835,6.298680330295182,28.43938169763483,10.009852290533493,1.5195496645657467,-15.681407076603001,18.785383342549647,9.623535426218199,-18.284371925049488,-35.68653913741151,0,1
0.4236042345952463,-2.612,25.15868187703791,39.93014225181364,10.205258663404688,28.261889121914752,6.224091839284367,28.654332203315295,10.00932608808428,1.94631706376897,-15.819116163788246,18.876316075390477,9.63163823822223,-18.115815812770496,-35.745080660919086,0,0
0.11913158087224243,0.384,85.84635609162754,24.798317132255978,10.25439633173782,17.15563918680967,-1.649080349269254,19.312624913913428,10.177384537628802,7.336259265258524,-13.897868053222352,11.967139846802922,10.112493187986699,-7.583018393646057,-23.09011903559588,0,1
0.1823725369529947,1.667,64.03679230801767,30.295551430800796,10.222908798432954,20.201239361917434,-2.327918509714853,22.803588843039847,10.142083691403679,4.5005327550205845,-16.681650508132737,16.22063481199961,10.046961574641534,-11.435869411299361,-28.873678847616656,0,1
0.03975462508463107,0.051999999,10.690316719422883,55.37584896930261,10.20367691848549,32.6762126189308,19.199140685298026,36.09538361441026,9.934194677430208,-2.906246230923351,-1.4490701164636661,25.56540231514992,9.337834988111236,-47.608574354180014,-28.282650106267017,0,1
1.2528453258039576,-3.6979999,49.92179555971604,0.0,10.225429635655038,0.0,0.0,0.0,10.110115655931676,0.0,0.0,0.0,9.987237257827486,0.0,0.0,0,0
8.769784233345963,-1.6439999,94.23063640662937,31.01668539531184,10.240301711732458,-7.281797975249703,25.547161467064353,23.723131551408457,10.171927708686585,-18.880764115750893,9.478510341095033,15.017653267954275,10.114664881102883,-27.215731376446083,0.10819974647474466,0,1
9.517268190849725,-3.7589999,133.36202682885914,0.0,10.257753597551796,0.0,0.0,0.0,10.215921039007917,0.0,0.0,0.0,10.186081504971272,0.0,0.0,0,0
9.299840819081428,-1.818,93.09826436807289,30.97866789339202,10.239748096547798,-6.941309366246222,25.567779292322566,23.995105687405147,10.170326847446976,-19.071370550736617,9.503712914020058,15.343719953757672,10.112104876420505,-27.580121023434675,0.03635624251276952,0,1
2.768775193508309,-1.1799999,126.40965381898721,0.0,10.25394691318513,0.0,0.0,0.0,10.211266449773094,0.0,0.0,0.0,10.180605599768267,0.0,0.0,0,1
4.29032428513711,1.4679998,87.67121865422288,32.27537272832182,10.263348879461589,24.530710407209913,0.745535090080582,25.381301965655698,10.168777686281421,12.790740917369488,-15.928931232281263,14.046596100474408,10.097011292326883,-7.26871035855001,-31.555323952992506,0,1
0.8161332363427127,-0.40999995,8.603450743380437,50.837140206145165,10.206779878701601,33.07944450099961,16.864938851600435,32.82126062207605,9.936052391741871,-0.1113480735209252,-2.8799748214096184,21.39862818694778,9.372497243091914,-41.78058997335515,-28.961994506898797,0,1
1.9607795821871392,-0.55199997,102.82902438325908,34.62510912870058,10.24309033878392,-10.381430544884482,29.00221099924968,27.241243462555346,10.187079289246329,-21.89230235642796,11.64952297103767,17.09606879618909,10.144748554506707,-31.166503388783024,0.9440036059745077,0,1
9.528552633605337,-0.902,83.33211419706471,32.64367897187861,10.232826731581596,-3.5713582295583115,25.85445963120611,24.992681619630645,10.15838320563231,-19.013279025740953,10.31120231700214,16.04356986690879,10.089184550367865,-29.409568055445067,-0.4572319194742713,0,1
0.13159693111990542,0.203,146.12626172410742,23.031382570705976,10.261803391491831,-13.059506361443178,15.752607171164348,18.632469538757235,10.227185004906616,-16.45015726633893,7.463071173407791,13.349886154289198,10.204117716873599,-20.142163195930173,2.7692515104099176,0,1
10.04088849648686,-1.3879999,82.5567209571554,31.339853256370887,10.232525930941469,-3.3554320888029356,24.910689883057373,24.755896494837316,10.1567686848971,-18.848545287741967,10.049473698414428,16.04079769396748,10.086039736183006,-29.445970034141677,-0.5309295245689953,0,1
5.233437294659583,-2.257,41.270501073845956,49.38019219689879,10.203899779720913,9.268826143880903,35.37594948045909,31.17853272756484,10.057683003880227,-16.800893047245506,11.814908766988824,18.60636250501618,9.795617814217838,-39.10423093552334,-6.325973028878208,0,1
0.9335714426171758,-0.21499999,3.6632257789132336,59.2392499295894,10.213586573546827,41.81934569066909,18.21321019668846,37.8593337641391,9.93949112940481,-3.1614007735620455,-2.348902599049173,21.82300427097277,9.49002979758692,-52.48698468655335,-27.4664371685494,0,1
0.3969743680022056,-1.4639998,12.240174447520033,59.25531239138241,10.223161574682019,43.13036558899626,9.59259154001704,35.05335383362842,9.963172183537603,0.49310955866881834,-12.97890228127356,18.140994979015346,9.545825306543216,-37.75229743826432,-45.672268224089095,0,1
0.12773873385967507,1.5,75.51730641749664,29.806800670280225,10.257072837685016,23.1324870842719,1.1331241299799526,23.888391980111894,10.151965968243811,11.61964498401192,-14.291190897135067,16.460362484396455,10.058835007751288,-8.190320794421199,-27.811708409931825,0,1
1.3253690139076895,1.768,71.63095092169685,37.00325409707873,10.256789627134637,28.287366452574283,2.0711208741930407,28.29205767150877,10.141334618608129,13.037648981266331,-17.034039203343447,16.655179343455472,10.03599711459411,-10.858706362899245,-35.10061868525453,0,1
2.405474520269486,-0.98099999,37.66051165313052,56.00436007918171,10.200154466155082,11.703229383643823,39.85223957188907,34.02732368320654,10.04656375471683,-15.911785758037183,14.34412225248043,18.755098121230326,9.755491081863394,-39.348282668795086,-6.940256566645703,0,1
0.18086220782584211,0.9,33.06795955850934,55.836684381881895,10.197416841214517,14.240350196090862,47.9664753968747,36.84789351320499,10.034232396250323,-15.959418607866462,14.74740214913731,21.150862432181473,9.71679283109352,-47.094113019890955,-8.62536443153168,0,1
0.34313367288209984,-1.1479999,21.857890246091838,56.231985570397,10.229746239649167,44.16889259401973,7.346903600558767,34.20609462255163,9.995671695682768,4.944275612040307,-16.362195428769574,17.183950174652885,9.606440770472435,-21.24550668952254,-53.58168247993806,0,1
0.24670839768200192,-1.5969998,110.19829277252337,23.521566620511088,10.273250801098715,16.846827932451628,0.9713669601357848,17.91225693638571,10.192336535874517,10.670054642353525,-10.73332708488899,9.516794136394642,10.129583709732284,-0.9897193118365738,-21.703400931258294,0,0
0.1728307623782057,-0.28699995,130.9789728908524,26.015671025775834,10.279110447646826,19.239478633861715,1.0312454331252128,20.237616093971216,10.21279690254447,13.203260849617466,-11.746172220714984,11.901025558878372,10.163159245216711,2.4319401841961494,-24.79532715643901,0,1
1.0351426050588846,1.1679999,62.348403949430114,34.2266099052672,10.251652702268535,27.145762544972655,2.663248364047206,26.761503447515807,10.124426764439741,11.767431730337835,-15.343077163497968,17.576820908054128,9.99235160006558,-11.500172400987454,-30.587504252752602,0,1
0.16407314946000262,-3.111,142.9856874162522,0.0,10.25971045083263,0.0,0.0,0.0,10.226321371467419,0.0,0.0,0.0,10.204771754505607,0.0,0.0,0,0
0.21844055381058,-2.415,143.91858129434092,22.735038998361638,10.260247057998905,-13.165687763971308,17.682163960304294,19.109939805419675,10.226792413788258,-16.51041525056099,8.194334344009901,13.784679380863244,10.20506659709725,-19.91420176061674,2.902246509499134,0,0
4.388649580688113,-2.5084406,131.71258004859843,14.68252831030599,10.29892573654716,-8.517679515776747,3.5538804588136363,12.01671976631531,10.270681937584637,-11.299070804990572,-2.4139330507874415,8.971461259631655,10.241004747943625,-14.681882222869165,-5.664607508676857,32,0
0.11476903557829721,-1.6617204,138.1929509393283,14.96268429522165,10.29916769214541,-9.102770612559343,3.395994085400039,12.423888609948937,10.27300095507478,-11.776687363367548,-2.3389658571448946,9.537668830086503,10.245524963247087,-14.601824178858084,-5.588557517268716,32,0
0.6049314205125845,-2.4313318,131.650971838161,0.0,10.298653179975053,0.0,0.0,0.0,10.271064202683982,0.0,0.0,0.0,10.241625775847414,0.0,0.0,32,0
11.021330784424018,-1.6548745,89.64525511903953,18.266086875059976,10.293068662842813,-8.839720809651396,5.378951251031794,13.90212957185603,10.257884892624032,-12.546369906621843,-2.6316455742622935,9.820497471059811,10.21144573436584,-17.41745502131089,-8.423920317521585,32,0
